K600387,-1.0003603
K931922,-1.0003603
K860268,-0.7841259
K591685,-1.0003603
K958581,-1.0003603
K858260,-1.0003603
K718111,-1.0003603
K943104,-1.0003603
K704648,-1.0003603
K523722,-1.0003603
K563485,-1.0003603
K843194,-1.0003603
K618673,-1.0003603
K936399,-1.0003603
K645649,-1.0003603
K943424,-1.0003603
K955596,-1.0003603
K585307,-1.0003603
K869468,-1.0003603
K982970,-1.0003603
K586845,-1.0003603
K567108,-1.0003603
K624848,-1.0003603
K728058,-1.0003603
K679871,-1.0003603
K606890,-1.0003603
K971949,-1.0003603
K930969,-1.0003603
K610802,-1.0003603
K549353,-1.0003603
K546650,0.7618702
K715365,-1.0003603
K994503,-1.0003603
K676785,-1.0003603
K836427,-1.0003603
K621061,-1.0003603
K601568,-1.0003603
K508949,-1.0003603
K990819,-1.0003603
K688605,-1.0003603
K778312,0.7618702
K522355,-1.0003603
K691093,-1.0003603
K897580,-1.0003603
K623621,-1.0003603
K559649,-1.0003603
K920771,-1.0003603
K572234,-1.0003603
K885891,-1.0003603
K505001,1.0603074
K822326,-1.0003603
K938343,-1.0003603
K775249,0.80509603
K996316,-1.0003603
K714781,-1.0003603
K557159,-1.0003603
K509204,0.9872379
K503350,-1.0003603
K767242,1.1993755
K652827,-1.0003603
K691483,-1.0003603
K935259,-1.0003603
K852248,-1.0003603
K647041,-1.0003603
K967634,-1.0003603
K652033,-1.0003603
K519147,-1.0003603
K668690,-1.0003603
K787255,-1.0003603
K595493,-1.0003603
K817499,0.6263237
K813066,-1.0003603
K553647,-1.0003603
K569342,-1.0003603
K622477,-1.0003603
K643255,-1.0003603
K757598,-1.0003603
K854725,-1.0003603
K989364,-1.0003603
K762052,-1.0003603
K997967,-1.0003603
K767521,-1.0003603
K556948,-1.0003603
K568814,-1.0003603
K811353,-0.7841259
K648248,-1.0003603
K855187,-1.0003603
K784749,-1.0003603
K798139,-1.0003603
K793954,-1.0003603
K779267,-1.0003603
K502411,-1.0003603
K800259,-1.0003603
K630264,-1.0003603
K827994,-1.0003603
K839449,-1.0003603
K834586,-1.0003603
K939793,-1.0003603
K871238,-1.0003603
K759608,1.241965
K868913,-1.0003603
K553379,-1.0003603
K521464,-1.0003603
K852146,-1.0003603
K770979,-1.0003603
K604238,0.7618702
K923984,-1.0003603
K846214,-1.0003603
K721909,-1.0003603
K629007,0.9357419
K787575,-1.0003603
K871630,-1.0003603
K775750,-1.0003603
K540860,-1.0003603
K722922,-1.0003603
K641285,-1.0003603
K962930,-1.0003603
K938744,-1.0003603
K951154,-1.0003603
K887865,-1.0003603
K768039,-1.0003603
K596883,-1.0003603
K596179,-1.0003603
K832650,-1.0003603
K524802,-1.0003603
K968321,-1.0003603
K861951,-1.0003603
K758568,-1.0003603
K950802,-1.0003603
K849268,-1.0003603
K533898,-1.0003603
K963371,1.1059144
K793538,-1.0003603
K722593,-1.0003603
K518280,1.0603074
K540617,-1.0003603
K751757,-1.0003603
K543278,-1.0003603
K815718,-1.0003603
K562792,-1.0003603
K687240,-1.0003603
K710144,-1.0003603
K983300,-1.0003603
K830974,-1.0003603
K980200,-1.0003603
K649119,-1.0003603
K863933,-1.0003603
K790731,-1.0003603
K794658,-1.0003603
K662151,-1.0003603
K613717,-1.0003603
K714262,-1.0003603
K588653,-1.0003603
K690971,-1.0003603
K572787,-1.0003603
K598829,-1.0003603
K713837,-1.0003603
K527095,-1.0003603
K821099,-1.0003603
K555415,-1.0003603
K881809,-1.0003603
K595326,-1.0003603
K770205,-1.0003603
K567039,-1.0003603
K914520,-1.0003603
K560743,-1.0003603
K788676,0.98261535
K646695,-1.0003603
K723421,-1.0003603
K581149,-1.0003603
K687525,-0.7841259
K513591,-1.0003603
K610454,-1.0003603
K918063,-1.0003603
K521029,-1.0003603
K579294,-1.0003603
K572606,-1.0003603
K510023,-1.0003603
K917159,-1.0003603
K949032,-1.0003603
K857436,-1.0003603
K981942,-1.0003603
K748643,-1.0003603
K944091,-1.0003603
K765339,-1.0003603
K764171,-1.0003603
K685617,-1.0003603
K561257,-1.0003603
K528195,-1.0003603
K939228,0.88012296
K598565,0.9158565
K660156,-1.0003603
K552858,0.47026283
K619642,-1.0003603
K540001,-1.0003603
K923026,-1.0003603
K973150,-1.0003603
K584919,-1.0003603
K576994,-1.0003603
K656308,-1.0003603
K745835,-1.0003603
K584342,-1.0003603
K743821,-1.0003603
K592757,-1.0003603
K834275,-1.0003603
K562148,-1.0003603
K755386,-1.0003603
K592628,-1.0003603
K753381,1.241965
K580586,0.83493966
K519062,0.9011022
K835505,-1.0003603
K529647,-1.0003603
K513570,-1.0003603
K805433,-1.0003603
K922447,0.7618702
K780998,-1.0003603
K571083,-1.0003603
K692221,-1.0003603
K600473,1.241965
K648642,-1.0003603
K577507,-1.0003603
K909148,-1.0003603
K908247,-1.0003603
K560302,-1.0003603
K638294,-1.0003603
K525408,-1.0003603
K569333,-1.0003603
K591688,-1.0003603
K788691,-1.0003603
K663118,-1.0003603
K925362,-1.0003603
K513720,-1.0003603
K943792,-1.0003603
K669907,-1.0003603
K785528,-1.0003603
K915968,-1.0003603
K774462,-1.0003603
K920721,1.0603074
K958916,-1.0003603
K876814,1.1060557
K680315,0.7439039
K818523,-1.0003603
K684169,-1.0003603
K752178,-1.0003603
K820484,-1.0003603
K742310,-1.0003603
K800682,-1.0003603
K599711,-1.0003603
K525832,-1.0003603
K739477,-1.0003603
K904715,-1.0003603
K644796,-1.0003603
K932107,0.60266507
K911392,-1.0003603
K851544,-1.0003603
K799660,-1.0003603
K954796,-1.0003603
K844624,-1.0003603
K633358,-1.0003603
K992171,-1.0003603
K938994,-1.0003603
K949451,-1.0003603
K642423,1.0603074
K853557,-1.0003603
K534393,-1.0003603
K756116,-1.0003603
K817893,-1.0003603
K848552,-1.0003603
K885199,-1.0003603
K911798,-1.0003603
K703280,-1.0003603
K678385,-1.0003603
K814131,-1.0003603
K568744,-1.0003603
K971212,0.82803273
K553223,1.0809299
K704065,-1.0003603
K873557,-1.0003603
K712991,-1.0003603
K675657,-1.0003603
K940687,-1.0003603
K554120,-1.0003603
K633716,-1.0003603
K518979,-1.0003603
K796883,-1.0003603
K920879,-1.0003603
K769123,-1.0003603
K581882,-1.0003603
K615912,-1.0003603
K712964,-1.0003603
K780646,-1.0003603
K880249,-1.0003603
K973946,-1.0003603
K903743,-1.0003603
K944460,-1.0003603
K680671,-1.0003603
K785735,-1.0003603
K791216,-1.0003603
K659950,-1.0003603
K901874,-1.0003603
K961455,-1.0003603
K798670,-1.0003603
K656186,-1.0003603
K964330,0.83493966
K634986,-1.0003603
K960273,-1.0003603
K530780,-1.0003603
K755942,-1.0003603
K769465,-1.0003603
K871681,-1.0003603
K871808,-1.0003603
K995362,-1.0003603
K876565,-1.0003603
K769922,1.0588952
K769396,-1.0003603
K500831,-1.0003603
K867875,-1.0003603
K563637,-1.0003603
K689011,-1.0003603
K798567,0.8902413
K535695,-1.0003603
K718694,0.6643084
K740367,-1.0003603
K902234,-1.0003603
K973579,-1.0003603
K787278,-1.0003603
K773256,-1.0003603
K640679,-1.0003603
K943836,-1.0003603
K836910,-1.0003603
K643508,-1.0003603
K901081,-1.0003603
K569887,-1.0003603
K890255,-1.0003603
K745495,-1.0003603
K690486,-1.0003603
K827671,-1.0003603
K760967,-1.0003603
K814474,-1.0003603
K920627,-1.0003603
K733821,-1.0003603
K667368,-1.0003603
K761140,-1.0003603
K824914,-1.0003603
K541771,0.9158565
K854319,0.80627364
K734151,-1.0003603
K647080,-1.0003603
K525641,-1.0003603
K563143,-1.0003603
K598644,-1.0003603
K804583,-1.0003603
K886430,-1.0003603
K997155,-1.0003603
K625788,0.9607264
K592916,-1.0003603
K784198,-1.0003603
K799686,-1.0003603
K775675,-1.0003603
K878453,-1.0003603
K843976,-1.0003603
K816213,-1.0003603
K765007,-1.0003603
K634697,-1.0003603
K909940,-1.0003603
K685703,-1.0003603
K662365,-1.0003603
K523540,-1.0003603
K648784,-1.0003603
K914990,-1.0003603
K732644,-1.0003603
K998294,1.1522149
K941936,-1.0003603
K674869,-1.0003603
K952256,-1.0003603
K624702,-1.0003603
K744174,-1.0003603
K873132,-1.0003603
K864047,-0.7841259
K566651,-1.0003603
K737306,-1.0003603
K880959,-1.0003603
K735931,-1.0003603
K928319,-1.0003603
K931360,-1.0003603
K757163,-1.0003603
K893423,-1.0003603
K761153,-1.0003603
K596068,-1.0003603
K600750,0.9158565
K678135,-1.0003603
K754669,-1.0003603
K989362,-1.0003603
K869764,-1.0003603
K818930,0.84308076
K962418,-1.0003603
K922814,-1.0003603
K508106,-1.0003603
K504622,1.0603074
K643277,-1.0003603
K607861,-1.0003603
K734993,-1.0003603
K712858,-1.0003603
K932872,-1.0003603
K897473,-1.0003603
K823870,-1.0003603
K858762,-1.0003603
K672507,-1.0003603
K522864,-1.0003603
K992574,-1.0003603
K661083,-1.0003603
K776220,0.3706775
K875363,-1.0003603
K563177,-1.0003603
K668161,-1.0003603
K532379,-1.0003603
K646382,-1.0003603
K626895,-1.0003603
K811434,-1.0003603
K808246,-1.0003603
K537135,-1.0003603
K502949,-1.0003603
K892620,0.9872379
K851330,-1.0003603
K952806,-1.0003603
K669263,-1.0003603
K983307,-1.0003603
K988928,-1.0003603
K973480,-1.0003603
K651368,-1.0003603
K840636,-1.0003603
K583855,-1.0003603
K726300,-1.0003603
K724545,-1.0003603
K503578,-1.0003603
K540637,-1.0003603
K564094,-1.0003603
K667878,-1.0003603
K775177,-1.0003603
K791557,-1.0003603
K730613,-1.0003603
K539016,-1.0003603
K510460,-1.0003603
K783745,-1.0003603
K736518,-1.0003603
K905924,1.1522149
K929657,-1.0003603
K817130,-1.0003603
K639015,-1.0003603
K992047,-1.0003603
K718265,1.0588952
K716445,-1.0003603
K808455,-1.0003603
K533414,-1.0003603
K929522,-1.0003603
K818783,-1.0003603
K852270,-1.0003603
K523241,-1.0003603
K820740,-1.0003603
K655603,-1.0003603
K759657,-1.0003603
K702169,-1.0003603
K728838,-1.0003603
K911699,-1.0003603
K792183,-1.0003603
K566585,1.0345757
K869881,-1.0003603
K951518,-1.0003603
K851266,-1.0003603
K756895,-1.0003603
K992955,-1.0003603
K806907,-1.0003603
K901740,-1.0003603
K619062,-1.0003603
K667415,-1.0003603
K652671,-1.0003603
K599211,-1.0003603
K744701,-1.0003603
K781267,-1.0003603
K513346,-1.0003603
K786188,-1.0003603
K799596,-1.0003603
K861912,-1.0003603
K645946,-1.0003603
K900163,-1.0003603
K551473,-1.0003603
K816700,-1.0003603
K617021,-1.0003603
K546693,-1.0003603
K514237,-1.0003603
K817299,-1.0003603
K964837,-1.0003603
K964792,-1.0003603
K952979,-1.0003603
K910241,-1.0003603
K750363,-1.0003603
K598640,-1.0003603
K932150,-1.0003603
K770170,-1.0003603
K828892,-1.0003603
K937890,-1.0003603
K911450,-1.0003603
K964409,-1.0003603
K757959,-1.0003603
K533799,-1.0003603
K703647,1.0404902
K937588,0.9158565
K855049,-1.0003603
K803111,-1.0003603
K648682,-1.0003603
K674012,0.21147236
K775112,-1.0003603
K694917,-1.0003603
K697339,-1.0003603
K820134,0.9872379
K980762,0.698488
K771421,-1.0003603
K509365,-1.0003603
K956244,-1.0003603
K536022,-1.0003603
K925535,-1.0003603
K662328,-1.0003603
K911236,-1.0003603
K515040,-1.0003603
K528757,-1.0003603
K695548,-1.0003603
K860565,-1.0003603
K536210,-1.0003603
K735057,-1.0003603
K655599,0.9872379
K942197,-1.0003603
K742103,-1.0003603
K768979,-1.0003603
K661099,-1.0003603
K869450,-1.0003603
K876687,-1.0003603
K612342,-1.0003603
K932902,-1.0003603
K812965,-1.0003603
K974223,-1.0003603
K926722,-1.0003603
K928632,-1.0003603
K515665,-1.0003603
K953566,-1.0003603
K731815,-1.0003603
K830649,-1.0003603
K927405,-1.0003603
K524421,-1.0003603
K530642,-1.0003603
K582150,-1.0003603
K868263,-1.0003603
K728098,-1.0003603
K597988,-1.0003603
K643771,-1.0003603
K743619,0.9933295
K503690,-1.0003603
K676706,-1.0003603
K923282,-1.0003603
K989868,0.80509603
K533080,-1.0003603
K502266,-1.0003603
K618619,-1.0003603
K954096,-1.0003603
K646984,1.0095912
K789352,-1.0003603
K759585,-1.0003603
K918978,-1.0003603
K722790,-1.0003603
K767227,0.84308076
K850175,0.7618702
K522505,-1.0003603
K904953,-1.0003603
K716038,-1.0003603
K724786,-1.0003603
K815295,-1.0003603
K769062,-1.0003603
K526535,1.1060557
K962967,-1.0003603
K768869,-1.0003603
K910413,-1.0003603
K745364,-1.0003603
K977528,-1.0003603
K633824,-1.0003603
K534441,-1.0003603
K819818,-1.0003603
K925703,-1.0003603
K980869,-1.0003603
K719274,-1.0003603
K978219,-1.0003603
K648770,-1.0003603
K609989,-1.0003603
K874759,-1.0003603
K916676,0.9158565
K694226,-1.0003603
K743551,-1.0003603
K573724,-1.0003603
K737396,0.9158565
K778971,-1.0003603
K906475,-1.0003603
K924417,-1.0003603
K846562,-1.0003603
K595506,-1.0003603
K531597,-1.0003603
K542081,-1.0003603
K705533,-1.0003603
K834020,0.6263237
K745035,1.174391
K613224,-1.0003603
K948335,-1.0003603
K561499,0.4368401
K977416,-1.0003603
K891626,-1.0003603
K635366,-1.0003603
K915767,-1.0003603
K664787,-1.0003603
K788186,0.9158565
K681193,-1.0003603
K864918,-1.0003603
K750554,-1.0003603
K537626,-1.0003603
K721520,-1.0003603
K813526,-1.0003603
K995947,-1.0003603
K975022,-1.0003603
K830692,0.9872379
K787431,-1.0003603
K969994,-1.0003603
K930412,-1.0003603
K961199,0.9158565
K839559,-1.0003603
K619077,-1.0003603
K685016,-1.0003603
K854630,-1.0003603
K847855,-1.0003603
K828409,-1.0003603
K626736,-1.0003603
K866742,0.9158565
K697878,-1.0003603
K756645,-1.0003603
K557121,-1.0003603
K911753,-1.0003603
K904584,-1.0003603
K893656,-1.0003603
K872604,-1.0003603
K684965,-1.0003603
K942847,-1.0003603
K512449,-1.0003603
K900514,-1.0003603
K532683,-1.0003603
K626543,-1.0003603
K503939,-1.0003603
K646917,-1.0003603
K982680,-1.0003603
K566467,-1.0003603
K763292,-1.0003603
K559087,-1.0003603
K513761,-1.0003603
K814285,1.1060557
K980659,-1.0003603
K817755,-1.0003603
K634875,-1.0003603
K926513,-1.0003603
K628969,-1.0003603
K693827,0.9158565
K945380,-1.0003603
K737172,-1.0003603
K650610,-1.0003603
K740736,-1.0003603
K908994,-1.0003603
K597065,-1.0003603
K562262,-1.0003603
K814728,0.9872379
K972806,-1.0003603
K933430,1.1948045
K855778,-1.0003603
K508320,-1.0003603
K946689,0.9158565
K891889,-1.0003603
K559293,-1.0003603
K707984,-1.0003603
K566345,-1.0003603
K710404,-1.0003603
K636743,-1.0003603
K843965,0.7288427
K757164,-1.0003603
K967604,-1.0003603
K550108,-1.0003603
K938748,-1.0003603
K970546,-1.0003603
K776925,1.0875124
K930956,-1.0003603
K964920,-1.0003603
K558923,-1.0003603
K916740,1.0126795
K945462,0.9211913
K800136,0.9872379
K841803,-1.0003603
K754248,1.1060557
K667164,-1.0003603
K949543,-1.0003603
K580182,0.9872379
K621291,-1.0003603
K698429,-1.0003603
K999466,0.7618702
K902573,-1.0003603
K937468,-1.0003603
K517925,-1.0003603
K912905,-1.0003603
K683234,-1.0003603
K755983,-1.0003603
K508962,-1.0003603
K754793,-1.0003603
K743107,-1.0003603
K679355,-1.0003603
K925544,-1.0003603
K821009,-1.0003603
K541933,-1.0003603
K533037,-1.0003603
K747778,-1.0003603
K698255,-1.0003603
K810857,-1.0003603
K618408,-1.0003603
K849881,-1.0003603
K939066,-1.0003603
K985449,-1.0003603
K509878,-1.0003603
K825337,-1.0003603
K564508,-1.0003603
K644595,0.6263237
K681783,-1.0003603
K956451,-1.0003603
K649426,-1.0003603
K912742,-1.0003603
K741894,-1.0003603
K744492,-1.0003603
K880758,-1.0003603
K835312,-1.0003603
K949559,-1.0003603
K768210,-1.0003603
K729866,-1.0003603
K973245,-1.0003603
K636236,-1.0003603
K731537,-1.0003603
K698336,-1.0003603
K939844,0.9607264
K653534,-1.0003603
K553977,-1.0003603
K740478,-1.0003603
K504210,-1.0003603
K998640,-1.0003603
K794793,-1.0003603
K829910,-1.0003603
K784676,-1.0003603
K781600,-1.0003603
K899062,-1.0003603
K753481,-1.0003603
K573940,-1.0003603
K687361,-1.0003603
K993349,-1.0003603
K744231,1.14873
K701220,-1.0003603
K608119,-1.0003603
K768515,-1.0003603
K802946,-1.0003603
K652432,1.0011662
K607642,-1.0003603
K831958,-1.0003603
K537609,-1.0003603
K993232,-1.0003603
K565121,-1.0003603
K854009,-1.0003603
K879662,-1.0003603
K661843,-1.0003603
K512113,-1.0003603
K962474,-1.0003603
K946425,-1.0003603
K866739,-1.0003603
K547474,1.2169807
K697423,-1.0003603
K703943,-1.0003603
K776204,-1.0003603
K993593,-1.0003603
K734490,-1.0003603
K628175,-1.0003603
K956736,-1.0003603
K663624,-1.0003603
K625803,0.9872379
K902882,-1.0003603
K807776,0.7618702
K998564,-1.0003603
K523288,0.9158565
K695293,-1.0003603
K965405,-1.0003603
K511185,-1.0003603
K867046,-1.0003603
K987738,-1.0003603
K552469,-1.0003603
K722289,-1.0003603
K798076,-1.0003603
K999350,-1.0003603
K589613,-1.0003603
K568025,-1.0003603
K858693,-1.0003603
K641186,-1.0003603
K905719,-1.0003603
K782006,-1.0003603
K538396,-1.0003603
K701645,-1.0003603
K522942,-1.0003603
K532978,-1.0003603
K621014,-1.0003603
K810164,-1.0003603
K991792,-1.0003603
K782400,-1.0003603
K569974,-1.0003603
K945703,-1.0003603
K619324,-1.0003603
K872867,-1.0003603
K521431,-1.0003603
K746916,-1.0003603
K912258,-1.0003603
K941103,-1.0003603
K512043,-1.0003603
K842745,0.9329157
K992345,-1.0003603
K851600,-1.0003603
K738724,-1.0003603
K757623,-1.0003603
K686654,-1.0003603
K583941,-1.0003603
K631378,-1.0003603
K821096,-1.0003603
K669212,-1.0003603
K653898,0.9158565
K949614,-1.0003603
K953807,-1.0003603
K502149,1.1522149
K633260,-1.0003603
K876682,-1.0003603
K551676,-1.0003603
K770221,-1.0003603
K998827,-1.0003603
K737775,-1.0003603
K628613,-1.0003603
K542700,-1.0003603
K683439,-1.0003603
K538111,-1.0003603
K951121,-1.0003603
K646382,-1.0003603
K663869,-1.0003603
K804090,-1.0003603
K612835,-1.0003603
K581182,1.0588952
K523299,-1.0003603
K976368,-1.0003603
K841384,-1.0003603
K918993,-1.0003603
K518663,1.1948045
K789458,-1.0003603
K998556,-1.0003603
K514383,0.3706775
K758196,1.0833058
K519516,-1.0003603
K778652,-1.0003603
K504782,-1.0003603
K802537,0.9158565
K630360,-1.0003603
K868846,-1.0003603
K632374,-1.0003603
K787423,-1.0003603
K824315,-1.0003603
K605679,0.88012296
K660565,0.7618702
K982027,-1.0003603
K975484,0.5099095
K909538,-1.0003603
K745190,-1.0003603
K662800,-1.0003603
K977735,-1.0003603
K704347,-1.0003603
K902780,-1.0003603
K700796,0.7618702
K972508,-1.0003603
K978237,-1.0003603
K632732,-1.0003603
K916560,-1.0003603
K659024,-1.0003603
K701183,-1.0003603
K640174,1.1515563
K866680,-1.0003603
K617759,-1.0003603
K954006,-1.0003603
K534233,-1.0003603
K536249,1.241965
K853129,-1.0003603
K624262,-1.0003603
K778917,-1.0003603
K726704,-1.0003603
K842118,-1.0003603
K578055,-1.0003603
K816432,-1.0003603
K762552,1.0588952
K511127,-1.0003603
K652878,-1.0003603
K644924,-1.0003603
K923672,-1.0003603
K971829,-1.0003603
K763914,-1.0003603
K609112,-1.0003603
K684136,-1.0003603
K766435,-0.7841259
K724210,1.0603074
K718303,-1.0003603
K825622,-1.0003603
K917256,0.9872379
K837104,-1.0003603
K962419,0.9158565
K522941,-1.0003603
K699367,-1.0003603
K956981,-1.0003603
K673312,-1.0003603
K955894,-1.0003603
K600188,-1.0003603
K727458,-1.0003603
K967704,-1.0003603
K819010,-1.0003603
K879432,0.74107766
K704947,-1.0003603
K820381,-1.0003603
K892906,0.7618702
K853073,-1.0003603
K793117,-1.0003603
K805409,-1.0003603
K808208,-1.0003603
K514041,-1.0003603
K976314,0.9158565
K561251,-1.0003603
K695220,-1.0003603
K944314,-1.0003603
K523610,-1.0003603
K916078,-0.7841259
K729059,-1.0003603
K919660,-1.0003603
K695150,0.9872379
K998040,-1.0003603
K548316,-1.0003603
K837343,-1.0003603
K507705,-1.0003603
K597323,-1.0003603
K879848,-1.0003603
K523579,-0.7841259
K605517,-1.0003603
K797517,0.9158565
K801941,0.7618702
K664341,-1.0003603
K664282,-1.0003603
K706910,-1.0003603
K778677,-1.0003603
K686257,-1.0003603
K589106,-1.0003603
K947496,-1.0003603
K591508,-1.0003603
K773574,-1.0003603
K668840,-1.0003603
K950106,0.9158565
K939947,-1.0003603
K696693,-1.0003603
K899684,0.7618702
K966150,-1.0003603
K594179,-1.0003603
K508910,-1.0003603
K602542,-1.0003603
K613788,-1.0003603
K832620,-1.0003603
K652022,-1.0003603
K807631,-1.0003603
K638746,-1.0003603
K777238,-1.0003603
K636400,-1.0003603
K912928,-1.0003603
K525493,-1.0003603
K700461,-1.0003603
K665659,-1.0003603
K708996,-1.0003603
K856566,-1.0003603
K645293,1.2169807
K835301,1.0603074
K692172,-1.0003603
K938620,-1.0003603
K617876,-1.0003603
K712538,-1.0003603
K893344,-1.0003603
K905995,-1.0003603
K837652,-1.0003603
K529469,-1.0003603
K585536,-1.0003603
K740397,-1.0003603
K563937,-1.0003603
K597062,-1.0003603
K560226,-1.0003603
K735548,-1.0003603
K754550,-1.0003603
K644082,-1.0003603
K948327,-1.0003603
K533296,-1.0003603
K746903,-1.0003603
K988358,-1.0003603
K874599,-1.0003603
K800110,0.9872379
K758942,-1.0003603
K655937,-1.0003603
K782197,-1.0003603
K735736,-1.0003603
K853875,0.96378094
K534136,-1.0003603
K609444,-1.0003603
K973846,-1.0003603
K601861,-1.0003603
K532310,-1.0003603
K908811,-1.0003603
K854729,-1.0003603
K795982,0.9357419
K683969,-1.0003603
K658154,-1.0003603
K587937,-1.0003603
K893335,-1.0003603
K853281,-1.0003603
K855263,-1.0003603
K990679,-1.0003603
K695669,-1.0003603
K724563,-1.0003603
K588837,-1.0003603
K517192,-0.7841259
K525889,1.1061405
K992563,-1.0003603
K779583,-1.0003603
K580613,-1.0003603
K731536,1.0095912
K937124,-1.0003603
K620039,-1.0003603
K863901,-1.0003603
K546804,-1.0003603
K526221,-1.0003603
K712610,-1.0003603
K823507,-1.0003603
